restaurant_name,restaurant_link
Chequers,https://www.yelp.com/biz/chequers-boston?osq=Restaurants
Boston Speed Dog,https://www.yelp.com/biz/boston-speed-dog-roxbury?osq=Restaurants
Cram Seafood Company,https://www.yelp.com/biz/cram-seafood-company-roxbury?osq=Restaurants
Maxine’s On Saint James,https://www.yelp.com/biz/maxines-on-saint-james-boston?osq=Restaurants
Jaho Coffee & Tea,https://www.yelp.com/biz/jaho-coffee-and-tea-boston?osq=Restaurants
Gracie Cakes Bakery,https://www.yelp.com/biz/gracie-cakes-bakery-boston-2?osq=Restaurants
Steve Connolly Seafood Co,https://www.yelp.com/biz/steve-connolly-seafood-co-roxbury?osq=Restaurants
Silver Slipper Restaurant,https://www.yelp.com/biz/silver-slipper-restaurant-roxbury?osq=Restaurants
The Old Havana,https://www.yelp.com/biz/the-old-havana-jamaica-plain?osq=Restaurants
Nos Casa Cafe,https://www.yelp.com/biz/nos-casa-cafe-roxbury?osq=Restaurants
P&R Restaurant And Ice Cream Parlor,https://www.yelp.com/biz/p-and-r-restaurant-and-ice-cream-parlor-boston?osq=Restaurants
Peking House,https://www.yelp.com/biz/peking-house-roxbury?osq=Restaurants
Comida Garifuna,https://www.yelp.com/biz/comida-garifuna-roxbury?osq=Restaurants
Deria Express Cafe,https://www.yelp.com/biz/deria-express-cafe-boston?osq=Restaurants
Haley House Bakery Café,https://www.yelp.com/biz/haley-house-bakery-caf%C3%A9-roxbury-3?osq=Restaurants
Royal Chicken,https://www.yelp.com/biz/royal-chicken-boston?osq=Restaurants
Applebee’s Grill + Bar,https://www.yelp.com/biz/applebees-grill-bar-dorchester?osq=Restaurants
Victoria’s Diner,https://www.yelp.com/biz/victorias-diner-boston?osq=Restaurants
McDonald’s,https://www.yelp.com/biz/mcdonalds-boston-17?osq=Restaurants
Golden Krust Caribbean Restaurant,https://www.yelp.com/biz/golden-krust-caribbean-restaurant-roxbury-2?osq=Restaurants
Auntie Vie’s Restaurant,https://www.yelp.com/biz/auntie-vies-restaurant-boston?osq=Restaurants
Yummy Yummy,https://www.yelp.com/biz/yummy-yummy-roxbury?osq=Restaurants
Olive Garden Italian Restaurant,https://www.yelp.com/biz/olive-garden-italian-restaurant-dorchester-4?osq=Restaurants
McDonald’s,https://www.yelp.com/biz/mcdonalds-roxbury?osq=Restaurants
Norvia’s Place,https://www.yelp.com/biz/norvias-place-roxbury?osq=Restaurants
Moyzilla,https://www.yelp.com/biz/moyzilla-boston?osq=Restaurants
Stop and Taste Pizzeria,https://www.yelp.com/biz/stop-and-taste-pizzeria-roxbury?osq=Restaurants
TGI Fridays,https://www.yelp.com/biz/tgi-fridays-boston?osq=Restaurants
Butterfly Falafel,https://www.yelp.com/biz/butterfly-falafel-roxbury-crossing?osq=Restaurants
New China Restaurant,https://www.yelp.com/biz/new-china-restaurant-boston?osq=Restaurants
Atrium Cafe,https://www.yelp.com/biz/atrium-cafe-boston-2?osq=Restaurants
Popeyes Louisiana Kitchen,https://www.yelp.com/biz/popeyes-louisiana-kitchen-boston?osq=Restaurants
Chacho’s Pizza & Subs,https://www.yelp.com/biz/chachos-pizza-and-subs-roxbury-crossing?osq=Restaurants
Flann O’Brien’s,https://www.yelp.com/biz/flann-o-briens-roxbury-crossing?osq=Restaurants
Papa’s Pizza Company,https://www.yelp.com/biz/papa-s-pizza-company-boston?osq=Restaurants
Crispy Dough Pizzeria,https://www.yelp.com/biz/crispy-dough-pizzeria-boston-2?osq=Restaurants
Backwoods Pizza,https://www.yelp.com/biz/backwoods-pizza-roxbury?osq=Restaurants
Tori Japan,https://www.yelp.com/biz/tori-japan-jamaica-plain?osq=Restaurants
Code 10,https://www.yelp.com/biz/code-10-boston?osq=Restaurants
Sushi Today,https://www.yelp.com/biz/sushi-today-boston?osq=Restaurants
City Feed & Supply,https://www.yelp.com/biz/city-feed-and-supply-jamaica-plain?osq=Restaurants
C&S Tavern,https://www.yelp.com/biz/c-and-s-tavern-roxbury-3?osq=Restaurants
Halal Indian Cuisine,https://www.yelp.com/biz/halal-indian-cuisine-boston?osq=Restaurants
The Center Cafe,https://www.yelp.com/biz/the-center-cafe-boston?osq=Restaurants
The Sphat,https://www.yelp.com/biz/the-sphat-boston-3?osq=Restaurants
Mama’s Place,https://www.yelp.com/biz/mamas-place-boston?osq=Restaurants
Sakura,https://www.yelp.com/biz/sakura-boston?osq=Restaurants
Charleys Cheesesteaks,https://www.yelp.com/biz/charleys-cheesesteaks-boston-2?osq=Restaurants
Au Bon Pain,https://www.yelp.com/biz/au-bon-pain-boston-33?osq=Restaurants
Domino’s Pizza,https://www.yelp.com/biz/dominos-pizza-roxbury-crossing?osq=Restaurants
China Bo,https://www.yelp.com/biz/china-bo-roxbury?osq=Restaurants
Northeastern’s Faculty Club,https://www.yelp.com/biz/northeasterns-faculty-club-boston?osq=Restaurants
Eddy’s Restaurant,https://www.yelp.com/biz/eddys-restaurant-roxbury?osq=Restaurants
Arizona Barbeque,https://www.yelp.com/biz/arizona-barbeque-roxbury?osq=Restaurants
Cafe 1010,https://www.yelp.com/biz/cafe-1010-boston?osq=Restaurants
IL Mondo Pizzeria,https://www.yelp.com/biz/il-mondo-pizzeria-boston?osq=Restaurants
San Lorenzo’s Restaurant,https://www.yelp.com/biz/san-lorenzos-restaurant-roxbury?osq=Restaurants
Two Saints Tavern,https://www.yelp.com/biz/two-saints-tavern-boston?osq=Restaurants
Kigo Kitchen,https://www.yelp.com/biz/kigo-kitchen-boston?osq=Restaurants
Egleston House Of Pizza,https://www.yelp.com/biz/egleston-house-of-pizza-roxbury?osq=Restaurants
A1 Grill & Pizza,https://www.yelp.com/biz/a1-grill-and-pizza-boston?osq=Restaurants
Upper Crust Pizzeria,https://www.yelp.com/biz/upper-crust-pizzeria-boston-5?osq=Restaurants
Noble Roman’s,https://www.yelp.com/biz/noble-romans-boston?osq=Restaurants
McDonald’s,https://www.yelp.com/biz/mcdonalds-roxbury-3?osq=Restaurants
Brigham Circle Chinese Food,https://www.yelp.com/biz/brigham-circle-chinese-food-boston?osq=Restaurants
South End Pizza & Grill,https://www.yelp.com/biz/south-end-pizza-and-grill-boston?osq=Restaurants
Vasquez Pizza & Spanish Food,https://www.yelp.com/biz/vasquez-pizza-and-spanish-food-roxbury?osq=Restaurants
The Kinsale - Temp. CLOSED,https://www.yelp.com/biz/the-kinsale-irish-pub-and-restaurant-boston?osq=Restaurants
Chutney’s,https://www.yelp.com/biz/chutneys-boston?osq=Restaurants
Nubian Square Grill,https://www.yelp.com/biz/nubian-square-grill-boston?osq=Restaurants
Upham’s House Of Pizza,https://www.yelp.com/biz/uphams-house-of-pizza-dorchester?osq=Restaurants
Mission Sushi & Wok,https://www.yelp.com/biz/mission-sushi-and-wok-boston?osq=Restaurants
Dudley Cafe,https://www.yelp.com/biz/dudley-cafe-roxbury?osq=Restaurants
Tremont House Of Pizza,https://www.yelp.com/biz/tremont-house-of-pizza-boston?osq=Restaurants
Zhu Vegan Kitchen,https://www.yelp.com/biz/zhu-vegan-kitchen-brookline-2?osq=Restaurants
Sebastian’s Cafe,https://www.yelp.com/biz/sebastians-cafe-boston-6?osq=Restaurants
Tatte Bakery & Cafe,https://www.yelp.com/biz/tatte-bakery-and-cafe-boston-16?osq=Restaurants
Canary Square,https://www.yelp.com/biz/canary-square-jamaica-plain?osq=Restaurants
Venice Pizza,https://www.yelp.com/biz/venice-pizza-boston-3?osq=Restaurants
Canton House,https://www.yelp.com/biz/canton-house-boston-2?osq=Restaurants
Ana’s Place,https://www.yelp.com/biz/anas-place-boston?osq=Restaurants
One Family Diner,https://www.yelp.com/biz/one-family-diner-dorchester-2?osq=Restaurants
Picalonga Restaurant,https://www.yelp.com/biz/picalonga-restaurant-boston?osq=Restaurants
New York Fried Chicken & Pizza,https://www.yelp.com/biz/new-york-fried-chicken-and-pizza-dorchester?osq=Restaurants
The Great Wok,https://www.yelp.com/biz/the-great-wok-dorchester?osq=Restaurants
Rompe Dieta,https://www.yelp.com/biz/rompe-dieta-dorchester-2?osq=Restaurants
TTT Burger,https://www.yelp.com/biz/ttt-burger-dorchester?osq=Restaurants
Four Corners Pizza Cafe,https://www.yelp.com/biz/four-corners-pizza-cafe-dorchester?osq=Restaurants
KFC,https://www.yelp.com/biz/kfc-dorchester-3?osq=Restaurants
Burger King,https://www.yelp.com/biz/burger-king-dorchester?osq=Restaurants
Sabor Dominicano,https://www.yelp.com/biz/sabor-dominicano-dorchester?osq=Restaurants
Burritos Pizzeria,https://www.yelp.com/biz/burritos-pizzeria-dorchester?osq=Restaurants
New Garden Restaurant,https://www.yelp.com/biz/new-garden-restaurant-dorchester?osq=Restaurants
Wraps & Apps,https://www.yelp.com/biz/wraps-and-apps-boston?osq=Restaurants
Across The Border Food Truck,https://www.yelp.com/biz/across-the-border-food-truck-boston?osq=Restaurants
Oasis Food Truck,https://www.yelp.com/biz/oasis-food-truck-boston?osq=Restaurants
Liriano Restaurant,https://www.yelp.com/biz/liriano-restaurant-boston?osq=Restaurants
Navarrete Restaurant,https://www.yelp.com/biz/navarrete-restaurant-dorchester?osq=Restaurants
Foley Fish Company,https://www.yelp.com/biz/foley-fish-company-dorchester?osq=Restaurants
Jaks Cafe & Catering,https://www.yelp.com/biz/jaks-cafe-and-catering-roxbury?osq=Restaurants
Sobrinos Market,https://www.yelp.com/biz/sobrinos-market-dorchester-2?osq=Restaurants
Papa Rino’s,https://www.yelp.com/biz/papa-rinos-dorchester?osq=Restaurants
Tropical Island,https://www.yelp.com/biz/tropical-island-dorchester?osq=Restaurants
Brother’s Deli,https://www.yelp.com/biz/brothers-deli-dorchester?osq=Restaurants
Seven 50 Grille,https://www.yelp.com/biz/seven-50-grille-dorchester-2?osq=Restaurants
Burger King,https://www.yelp.com/biz/burger-king-dorchester-4?osq=Restaurants
New England Seafood,https://www.yelp.com/biz/new-england-seafood-roxbury?osq=Restaurants
East Coast Restaurant,https://www.yelp.com/biz/east-coast-restaurant-dorchester?osq=Restaurants
Las Palmas Restaurant,https://www.yelp.com/biz/las-palmas-restaurant-dorchester?osq=Restaurants
Bon Me,https://www.yelp.com/biz/bon-me-boston-23?osq=Restaurants
Newmarket Sq Cafe,https://www.yelp.com/biz/newmarket-sq-cafe-boston?osq=Restaurants
Tirrell Seafood & Shellfish,https://www.yelp.com/biz/tirrell-seafood-and-shellfish-boston-2?osq=Restaurants
Villa Sombrero Cafe,https://www.yelp.com/biz/villa-sombrero-cafe-dorchester?osq=Restaurants
Molina Restaurant,https://www.yelp.com/biz/molina-restaurant-roxbury?osq=Restaurants
McDonald’s,https://www.yelp.com/biz/mcdonalds-dorchester-2?osq=Restaurants
Oasis Grill & Cafe,https://www.yelp.com/biz/oasis-grill-and-cafe-boston?osq=Restaurants
R & L Delicatessen,https://www.yelp.com/biz/r-and-l-delicatessen-boston?osq=Restaurants
New Ho Toy,https://www.yelp.com/biz/new-ho-toy-dorchester?osq=Restaurants
Mays Restaurant,https://www.yelp.com/biz/mays-restaurant-dorchester?osq=Restaurants
Priel’s Restaurant Pizza & More,https://www.yelp.com/biz/priels-restaurant-pizza-and-more-roxbury?osq=Restaurants
Hop Sing’s,https://www.yelp.com/biz/hop-sings-dorchester-2?osq=Restaurants
Cibao Restaurant,https://www.yelp.com/biz/cibao-restaurant-dorchester?osq=Restaurants
Slade Gorton,https://www.yelp.com/biz/slade-gorton-roxbury?osq=Restaurants
Pacific Seafood,https://www.yelp.com/biz/pacific-seafood-boston?osq=Restaurants
Cee Cee’s,https://www.yelp.com/biz/cee-cees-dorchester?osq=Restaurants
Fort Hill Jerk Chicken,https://www.yelp.com/biz/fort-hill-jerk-chicken-dorchester?osq=Restaurants
Tasty Carribean,https://www.yelp.com/biz/tasty-carribean-dorchester?osq=Restaurants
Exclusive Style West Indian & American Rest,https://www.yelp.com/biz/exclusive-style-west-indian-and-american-rest-dorchester?osq=Restaurants
Rocky Bay Fishing Company,https://www.yelp.com/biz/rocky-bay-fishing-company-roxbury?osq=Restaurants
Sergios Pizzaria,https://www.yelp.com/biz/sergios-pizzaria-boston?osq=Restaurants
Star Island,https://www.yelp.com/biz/star-island-dorchester?osq=Restaurants
Subway,https://www.yelp.com/biz/subway-dorchester-7?osq=Restaurants
Nice N’ Clean Jamaican Cuisine,https://www.yelp.com/biz/nice-n-clean-jamaican-cuisine-dorchester?osq=Restaurants
Calabria Pizzaria,https://www.yelp.com/biz/calabria-pizzaria-boston?osq=Restaurants
Roxbury Pizza and Sub Shop,https://www.yelp.com/biz/roxbury-pizza-and-sub-shop-roxbury?osq=Restaurants
Pizza Twenty Four,https://www.yelp.com/biz/pizza-twenty-four-dorchester?osq=Restaurants
JPizle Kitchen,https://www.yelp.com/biz/jpizle-kitchen-jamaica-plain?osq=Restaurants
Bess’s Cafe,https://www.yelp.com/biz/besss-cafe-brookline?osq=Restaurants
Miami Restaurant,https://www.yelp.com/biz/miami-restaurant-jamaica-plain?osq=Restaurants
Zesto’s Pizza & Grill,https://www.yelp.com/biz/zestos-pizza-and-grill-jamaica-plain?osq=Restaurants
Young Kong Restaurant,https://www.yelp.com/biz/young-kong-restaurant-jamaica-plain?osq=Restaurants
Captain Nemo’s,https://www.yelp.com/biz/captain-nemos-jamaica-plain?osq=Restaurants
Pizza Stop,https://www.yelp.com/biz/pizza-stop-brookline?osq=Restaurants
711 Grille,https://www.yelp.com/biz/711-grille-jamaica-plain?osq=Restaurants
Yely’s Coffee Shop,https://www.yelp.com/biz/yelys-coffee-shop-jamaica-plain?osq=Restaurants
Brother’s Roast Beef & Pizza,https://www.yelp.com/biz/brothers-roast-beef-and-pizza-brookline?osq=Restaurants
Dosa Factory,https://www.yelp.com/biz/dosa-factory-boston-4?osq=Restaurants
La Parada Dominican Kitchen,https://www.yelp.com/biz/la-parada-dominican-kitchen-boston?osq=Restaurants
The Boston Jerk Center,https://www.yelp.com/biz/the-boston-jerk-center-jamaica-plain?osq=Restaurants
Bon Savor,https://www.yelp.com/biz/bon-savor-jamaica-plain-2?osq=Restaurants
Somali Development Center,https://www.yelp.com/biz/somali-development-center-jamaica-plain?osq=Restaurants
Cappy’s Pizza & Subs,https://www.yelp.com/biz/cappys-pizza-and-subs-jamaica-plain?osq=Restaurants
Green Elm,https://www.yelp.com/biz/green-elm-jamaica-plain?osq=Restaurants
Alexander’s Pizza,https://www.yelp.com/biz/alexanders-pizza-brookline?osq=Restaurants
Anna’s Taqueria,https://www.yelp.com/biz/annas-taqueria-boston-3?osq=Restaurants
La Pizza & La Pasta at Eataly Boston,https://www.yelp.com/biz/la-pizza-and-la-pasta-at-eataly-boston-boston?osq=Restaurants
Shin Hakata Ramen,https://www.yelp.com/biz/shin-hakata-ramen-boston-2?osq=Restaurants
Revolution Health Kitchen,https://www.yelp.com/biz/revolution-health-kitchen-boston?osq=Restaurants
Ginger Exchange Symphony,https://www.yelp.com/biz/ginger-exchange-symphony-boston?osq=Restaurants
Pressé at Sonsie,https://www.yelp.com/biz/press%C3%A9-at-sonsie-boston-5?osq=Restaurants
Chef Chang’s on Back Bay,https://www.yelp.com/biz/chef-changs-on-back-bay-boston?osq=Restaurants
Map Room Tea Lounge,https://www.yelp.com/biz/map-room-tea-lounge-boston-2?osq=Restaurants
Which Wich,https://www.yelp.com/biz/which-wich-boston?osq=Restaurants
Maggiano’s Little Italy,https://www.yelp.com/biz/maggianos-little-italy-boston?osq=Restaurants
Samurai Express,https://www.yelp.com/biz/samurai-express-boston?osq=Restaurants
Blue Glass Cafe,https://www.yelp.com/biz/blue-glass-cafe-boston-2?osq=Restaurants
The Brahmin - Temp. CLOSED,https://www.yelp.com/biz/the-brahmin-boston?osq=Restaurants
Chipotle Mexican Grill,https://www.yelp.com/biz/chipotle-mexican-grill-boston-6?osq=Restaurants
Bristol Restaurant & Bar,https://www.yelp.com/biz/bristol-restaurant-and-bar-boston?osq=Restaurants
Typhoon Asian Bistro,https://www.yelp.com/biz/typhoon-asian-bistro-boston?osq=Restaurants
Irashai Sushi and Teriyaki,https://www.yelp.com/biz/irashai-sushi-and-teriyaki-boston?osq=Restaurants
Mobilehomeboston,https://www.yelp.com/biz/mobilehomeboston-boston?osq=Restaurants
Wen’s Noodle & Ramen 过桥米线,https://www.yelp.com/biz/wen-s-noodle-and-ramen-%E8%BF%87%E6%A1%A5%E7%B1%B3%E7%BA%BF-boston?osq=Restaurants
Tasty Burger,https://www.yelp.com/biz/tasty-burger-boston-9?osq=Restaurants
Masaharu Morimoto,https://www.yelp.com/biz/masaharu-morimoto-boston?osq=Restaurants
Genji Sushi Bar,https://www.yelp.com/biz/genji-sushi-bar-boston?osq=Restaurants
VERSUS,https://www.yelp.com/biz/versus-boston?osq=Restaurants
Downtown Harvard Club of Boston,https://www.yelp.com/biz/downtown-harvard-club-of-boston-boston-3?osq=Restaurants
Ducali Pizzeria & Bar,https://www.yelp.com/biz/ducali-pizzeria-and-bar-boston-2?osq=Restaurants
Mother Juice,https://www.yelp.com/biz/mother-juice-boston-2?osq=Restaurants
Hard Rock Cafe,https://www.yelp.com/biz/hard-rock-cafe-boston-8?osq=Restaurants
Pasta Beach,https://www.yelp.com/biz/pasta-beach-boston?osq=Restaurants
Odyssey Cruises Boston,https://www.yelp.com/biz/odyssey-cruises-boston-boston?osq=Restaurants
Espresso Love,https://www.yelp.com/biz/espresso-love-boston?osq=Restaurants
Boloco,https://www.yelp.com/biz/boloco-boston-49?osq=Restaurants
Falafel King,https://www.yelp.com/biz/falafel-king-boston-2?osq=Restaurants
Spicy World,https://www.yelp.com/biz/spicy-world-boston?osq=Restaurants
Blue Dragon,https://www.yelp.com/biz/blue-dragon-boston?osq=Restaurants
Kingston Grille & Bar,https://www.yelp.com/biz/kingston-grille-and-bar-boston?osq=Restaurants
sweetgreen,https://www.yelp.com/biz/sweetgreen-boston-12?osq=Restaurants
Regina Pizzeria,https://www.yelp.com/biz/regina-pizzeria-boston-9?osq=Restaurants
Shake Shack,https://www.yelp.com/biz/shake-shack-boston-2?osq=Restaurants
Byrnes Michael Seafood,https://www.yelp.com/biz/byrnes-michael-seafood-boston?osq=Restaurants
Atlantic Sea Pride,https://www.yelp.com/biz/atlantic-sea-pride-boston?osq=Restaurants
Empire,https://www.yelp.com/biz/empire-boston-4?osq=Restaurants
New Baker Street Market Deli,https://www.yelp.com/biz/new-baker-street-market-deli-west-roxbury?osq=Restaurants
EZ Cheesy Grilled Cheese Factory,https://www.yelp.com/biz/ez-cheesy-grilled-cheese-factory-newton?osq=Restaurants
TGI Fridays,https://www.yelp.com/biz/tgi-fridays-dedham?osq=Restaurants
sweetgreen,https://www.yelp.com/biz/sweetgreen-dedham?osq=Restaurants
Caffe Nero,https://www.yelp.com/biz/caffe-nero-dedham?osq=Restaurants
Papa Gino’s Pizzeria,https://www.yelp.com/biz/papa-ginos-pizzeria-hyde-park?osq=Restaurants
Subway,https://www.yelp.com/biz/subway-hyde-park-6?osq=Restaurants
B.GOOD,https://www.yelp.com/biz/b-good-dedham?osq=Restaurants
Tony’s Pizzeria,https://www.yelp.com/biz/tonys-pizzeria-boston?osq=Restaurants
Angie’s Restaurant,https://www.yelp.com/biz/angies-restaurant-hyde-park?osq=Restaurants
Gables Restaurant,https://www.yelp.com/biz/gables-restaurant-dedham?osq=Restaurants
Boston Fried Chicken,https://www.yelp.com/biz/boston-fried-chicken-boston?osq=Restaurants
Guy Fieri’s Flavortown Kitchen,https://www.yelp.com/biz/guy-fieris-flavortown-kitchen-west-roxbury?osq=Restaurants
JP Roti Shop,https://www.yelp.com/biz/jp-roti-shop-boston-3?osq=Restaurants
Legal Sea Foods,https://www.yelp.com/biz/legal-sea-foods-chestnut-hill-7?osq=Restaurants
Novara Restaurant,https://www.yelp.com/biz/novara-restaurant-milton?osq=Restaurants
Granite Links,https://www.yelp.com/biz/granite-links-quincy?osq=Restaurants
Lelene’s Restaurant,https://www.yelp.com/biz/lelenes-restaurant-mattapan?osq=Restaurants
Irie Jamaican Style Restaurant,https://www.yelp.com/biz/irie-jamaican-style-restaurant-dorchester-3?osq=Restaurants
The Adams Pub,https://www.yelp.com/biz/the-adams-pub-quincy?osq=Restaurants
Siros Restaurant,https://www.yelp.com/biz/siros-restaurant-quincy?osq=Restaurants
Yaowarat Road,https://www.yelp.com/biz/yaowarat-road-quincy-2?osq=Restaurants
Cafe Maddie,https://www.yelp.com/biz/cafe-maddie-quincy-2?osq=Restaurants
Galley Diner,https://www.yelp.com/biz/galley-diner-south-boston?osq=Restaurants
